MMSI,timestamp,Latitude,Longitude,SOG,COG,Ship type,event_id
232018267,2021-12-13 02:26:29,55.223138,14.250663,12.1,269.3,Cargo,2
232018267,2021-12-13 02:26:38,55.223143,14.249782,12.1,269.6,Cargo,2
232018267,2021-12-13 02:26:45,55.223143,14.24909,12.1,269.9,Cargo,2
232018267,2021-12-13 02:26:45,55.223143,14.24909,12.1,269.9,Cargo,2
232018267,2021-12-13 02:26:49,55.223142,14.248697,12.1,269.6,Cargo,2
232018267,2021-12-13 02:26:58,55.223132,14.247822,12.1,269.8,Cargo,2
232018267,2021-12-13 02:27:09,55.223118,14.24677,12.0,269.7,Cargo,2
232018267,2021-12-13 02:27:15,55.223113,14.24619,12.0,269.7,Cargo,2
232018267,2021-12-13 02:27:18,55.223105,14.245908,11.9,269.2,Cargo,2
232018267,2021-12-13 02:27:24,55.223098,14.245348,11.8,269.1,Cargo,2
232018267,2021-12-13 02:27:25,55.223097,14.245257,11.8,269.1,Cargo,2
232018267,2021-12-13 02:27:29,55.223097,14.244907,11.1,270.0,Cargo,2
232018267,2021-12-13 02:27:32,55.223103,14.244677,10.1,270.6,Cargo,2
232018267,2021-12-13 02:27:36,55.223107,14.244457,8.0,270.3,Cargo,2
232018267,2021-12-13 02:27:38,55.223108,14.244368,7.0,269.6,Cargo,2
232018267,2021-12-13 02:27:41,55.223112,14.244242,6.1,270.2,Cargo,2
232018267,2021-12-13 02:27:46,55.22311,14.244063,5.1,269.4,Cargo,2
232018267,2021-12-13 02:27:49,55.2231,14.243962,4.7,267.0,Cargo,2
232018267,2021-12-13 02:27:52,55.223097,14.243863,4.4,267.1,Cargo,2
232018267,2021-12-13 02:27:58,55.223092,14.243683,3.9,267.3,Cargo,2
232018267,2021-12-13 02:28:05,55.223087,14.243495,3.4,266.6,Cargo,2
232018267,2021-12-13 02:28:09,55.223085,14.243392,3.2,266.7,Cargo,2
232018267,2021-12-13 02:28:11,55.223083,14.243343,3.1,265.1,Cargo,2
232018267,2021-12-13 02:28:15,55.223075,14.243258,3.0,262.9,Cargo,2
232018267,2021-12-13 02:28:18,55.223075,14.243193,2.9,263.8,Cargo,2
232018267,2021-12-13 02:28:21,55.22307,14.243123,2.9,263.4,Cargo,2
232018267,2021-12-13 02:28:24,55.223062,14.243055,2.8,260.1,Cargo,2
232018267,2021-12-13 02:28:29,55.223045,14.242942,2.9,258.1,Cargo,2
232018267,2021-12-13 02:28:32,55.223037,14.242868,2.9,258.3,Cargo,2
232018267,2021-12-13 02:28:35,55.223025,14.242792,2.9,255.4,Cargo,2
232018267,2021-12-13 02:28:38,55.223007,14.242715,3.0,252.6,Cargo,2
232018267,2021-12-13 02:28:41,55.222987,14.242643,3.1,252.1,Cargo,2
232018267,2021-12-13 02:28:49,55.222927,14.242415,3.4,247.4,Cargo,2
232018267,2021-12-13 02:28:50,55.222927,14.242415,3.4,247.4,Cargo,2
232018267,2021-12-13 02:28:58,55.222855,14.242133,4.0,246.0,Cargo,2
232018267,2021-12-13 02:29:09,55.222753,14.24176,4.6,244.9,Cargo,2
232018267,2021-12-13 02:29:18,55.22267,14.241413,5.2,243.0,Cargo,2
232018267,2021-12-13 02:29:29,55.222533,14.240955,5.8,241.8,Cargo,2
232018267,2021-12-13 02:29:31,55.222508,14.240867,5.9,242.0,Cargo,2
232018267,2021-12-13 02:29:31,55.222508,14.240867,5.9,242.0,Cargo,2
232018267,2021-12-13 02:29:35,55.222457,14.240685,6.2,242.2,Cargo,2
232018267,2021-12-13 02:29:38,55.222415,14.24055,6.3,241.7,Cargo,2
232018267,2021-12-13 02:29:41,55.222372,14.24041,6.5,241.2,Cargo,2
232018267,2021-12-13 02:29:42,55.222355,14.240362,6.6,241.0,Cargo,2
232018267,2021-12-13 02:29:47,55.222272,14.240118,6.8,240.8,Cargo,2
232018267,2021-12-13 02:29:49,55.222238,14.240022,6.9,240.5,Cargo,2
232018267,2021-12-13 02:29:51,55.222203,14.239923,7.0,240.2,Cargo,2
232018267,2021-12-13 02:29:52,55.222187,14.239873,7.1,239.9,Cargo,2
232018267,2021-12-13 02:29:55,55.222133,14.239725,7.2,239.1,Cargo,2
232018267,2021-12-13 02:29:58,55.222078,14.23957,7.4,238.9,Cargo,2
232018267,2021-12-13 02:29:58,55.222078,14.23957,7.4,238.9,Cargo,2
232018267,2021-12-13 02:30:03,55.221978,14.239303,7.6,238.0,Cargo,2
232018267,2021-12-13 02:30:06,55.221917,14.239142,7.7,237.3,Cargo,2
232018267,2021-12-13 02:30:09,55.221858,14.238975,7.8,236.9,Cargo,2
232018267,2021-12-13 02:30:13,55.221775,14.238757,8.0,236.3,Cargo,2
232018267,2021-12-13 02:30:15,55.221732,14.238648,8.1,235.7,Cargo,2
232018267,2021-12-13 02:30:18,55.221667,14.238482,8.2,234.8,Cargo,2
232018267,2021-12-13 02:30:23,55.221548,14.238193,8.3,234.0,Cargo,2
232018267,2021-12-13 02:30:24,55.221523,14.238135,8.4,233.6,Cargo,2
232018267,2021-12-13 02:30:29,55.221397,14.237855,8.6,232.0,Cargo,2
232018267,2021-12-13 02:30:32,55.22132,14.237698,8.7,231.1,Cargo,2
232018267,2021-12-13 02:30:35,55.221242,14.237538,8.8,230.3,Cargo,2
232018267,2021-12-13 02:30:39,55.221128,14.237318,8.9,228.9,Cargo,2
232018267,2021-12-13 02:30:42,55.221042,14.237157,9.0,227.8,Cargo,2
232018267,2021-12-13 02:30:49,55.220828,14.236788,9.2,225.3,Cargo,2
232018267,2021-12-13 02:30:52,55.220727,14.236638,9.2,224.1,Cargo,2
232018267,2021-12-13 02:30:55,55.220627,14.236495,9.3,222.9,Cargo,2
232018267,2021-12-13 02:30:58,55.220523,14.236347,9.4,221.6,Cargo,2
232018267,2021-12-13 02:31:04,55.220315,14.236062,9.5,219.0,Cargo,2
232018267,2021-12-13 02:31:09,55.220133,14.235845,9.5,216.3,Cargo,2
232018267,2021-12-13 02:31:12,55.220017,14.235718,9.6,214.6,Cargo,2
232018267,2021-12-13 02:31:16,55.219862,14.235558,9.6,212.3,Cargo,2
232018267,2021-12-13 02:31:18,55.219782,14.235482,9.7,211.3,Cargo,2
232018267,2021-12-13 02:31:22,55.219622,14.235333,9.7,208.8,Cargo,2
232018267,2021-12-13 02:31:26,55.21946,14.235188,9.7,206.2,Cargo,2
232018267,2021-12-13 02:31:29,55.219333,14.235088,9.7,204.2,Cargo,2
232018267,2021-12-13 02:31:32,55.219205,14.234998,9.7,202.2,Cargo,2
232018267,2021-12-13 02:31:35,55.219073,14.234927,9.8,200.1,Cargo,2
232018267,2021-12-13 02:31:39,55.218893,14.234847,9.7,197.1,Cargo,2
232018267,2021-12-13 02:31:41,55.218805,14.234817,9.7,195.3,Cargo,2
232018267,2021-12-13 02:31:45,55.218627,14.234763,9.7,192.3,Cargo,2
232018267,2021-12-13 02:31:49,55.218448,14.234723,9.7,189.0,Cargo,2
232018267,2021-12-13 02:31:52,55.218315,14.234708,9.7,186.5,Cargo,2
232018267,2021-12-13 02:31:55,55.21818,14.23471,9.7,184.0,Cargo,2
232018267,2021-12-13 02:31:58,55.218042,14.234737,9.6,181.1,Cargo,2
232018267,2021-12-13 02:32:01,55.217907,14.234768,9.6,178.5,Cargo,2
232018267,2021-12-13 02:32:06,55.217688,14.23484,9.6,174.6,Cargo,2
232018267,2021-12-13 02:32:09,55.21756,14.234898,9.5,170.8,Cargo,2
232018267,2021-12-13 02:32:12,55.217435,14.234967,9.5,168.0,Cargo,2
232018267,2021-12-13 02:32:15,55.217353,14.23502,9.5,165.9,Cargo,2
232018267,2021-12-13 02:32:18,55.21719,14.235137,9.4,161.9,Cargo,2
232018267,2021-12-13 02:32:23,55.216993,14.235307,9.3,158.0,Cargo,2
232018267,2021-12-13 02:32:26,55.216885,14.23542,9.3,153.8,Cargo,2
232018267,2021-12-13 02:32:29,55.21678,14.235545,9.2,150.7,Cargo,2
232018267,2021-12-13 02:32:31,55.216712,14.23563,9.2,148.6,Cargo,2
232018267,2021-12-13 02:32:36,55.216553,14.235862,9.1,143.0,Cargo,2
232018267,2021-12-13 02:32:39,55.216462,14.236018,9.1,139.8,Cargo,2
232018267,2021-12-13 02:32:42,55.216378,14.236183,9.0,136.6,Cargo,2
232018267,2021-12-13 02:32:45,55.216298,14.236355,9.0,133.1,Cargo,2
232018267,2021-12-13 02:32:49,55.216202,14.236592,8.9,128.7,Cargo,2
232018267,2021-12-13 02:32:52,55.21614,14.236777,8.9,125.3,Cargo,2
232018267,2021-12-13 02:32:56,55.216068,14.23704,8.8,121.9,Cargo,2
232018267,2021-12-13 02:32:58,55.216038,14.237168,8.8,118.3,Cargo,2
232018267,2021-12-13 02:33:02,55.21599,14.237433,8.6,112.5,Cargo,2
232018267,2021-12-13 02:33:06,55.21596,14.237708,8.4,105.7,Cargo,2
232018267,2021-12-13 02:33:09,55.215947,14.237912,8.3,101.3,Cargo,2
232018267,2021-12-13 02:33:12,55.215938,14.238112,8.2,98.1,Cargo,2
232018267,2021-12-13 02:33:15,55.215935,14.238313,8.2,95.6,Cargo,2
232018267,2021-12-13 02:33:18,55.215937,14.238513,8.3,93.3,Cargo,2
232018267,2021-12-13 02:33:22,55.215938,14.238782,8.3,91.2,Cargo,2
232018267,2021-12-13 02:33:26,55.215942,14.239062,8.4,89.7,Cargo,2
232018267,2021-12-13 02:33:29,55.215945,14.239273,8.4,88.9,Cargo,2
232018267,2021-12-13 02:33:35,55.215957,14.23969,8.5,87.9,Cargo,2
232018267,2021-12-13 02:33:39,55.215963,14.239968,8.6,88.5,Cargo,2
232018267,2021-12-13 02:33:41,55.215967,14.240107,8.6,88.8,Cargo,2
232018267,2021-12-13 02:33:49,55.215953,14.240665,8.6,92.4,Cargo,2
232018267,2021-12-13 02:33:52,55.215935,14.240873,8.6,94.8,Cargo,2
232018267,2021-12-13 02:33:54,55.215922,14.24101,8.5,96.6,Cargo,2
232018267,2021-12-13 02:33:58,55.215873,14.241263,8.3,102.7,Cargo,2
232018267,2021-12-13 02:34:02,55.215798,14.241478,7.8,111.3,Cargo,2
232018267,2021-12-13 02:34:06,55.215722,14.24167,7.5,118.8,Cargo,2
232018267,2021-12-13 02:34:09,55.215667,14.241812,7.4,123.4,Cargo,2
232018267,2021-12-13 02:34:12,55.215603,14.241945,7.4,126.5,Cargo,2
232018267,2021-12-13 02:34:15,55.215528,14.242065,7.3,131.5,Cargo,2
232018267,2021-12-13 02:34:18,55.215453,14.242173,7.2,136.9,Cargo,2
232018267,2021-12-13 02:34:22,55.215345,14.242308,7.3,141.4,Cargo,2
232018267,2021-12-13 02:34:26,55.21523,14.24243,7.3,144.0,Cargo,2
232018267,2021-12-13 02:34:29,55.215143,14.242542,7.4,145.4,Cargo,2
232018267,2021-12-13 02:34:31,55.215082,14.242613,7.6,146.4,Cargo,2
232018267,2021-12-13 02:34:36,55.21492,14.242777,7.7,148.7,Cargo,2
232018267,2021-12-13 02:34:39,55.214815,14.242872,7.8,150.4,Cargo,2
232018267,2021-12-13 02:34:43,55.214673,14.243,7.9,151.0,Cargo,2
232018267,2021-12-13 02:34:46,55.214603,14.243065,8.1,150.5,Cargo,2
232018267,2021-12-13 02:34:49,55.214467,14.243205,8.2,149.6,Cargo,2
232018267,2021-12-13 02:34:50,55.214467,14.243205,8.2,149.6,Cargo,2
232018267,2021-12-13 02:34:53,55.214332,14.24335,8.3,149.0,Cargo,2
232018267,2021-12-13 02:34:54,55.214298,14.243385,8.3,149.0,Cargo,2
232018267,2021-12-13 02:34:58,55.214157,14.243522,8.4,150.2,Cargo,2
232018267,2021-12-13 02:35:02,55.214017,14.24364,8.5,152.5,Cargo,2
232018267,2021-12-13 02:35:06,55.213872,14.243743,8.5,155.4,Cargo,2
232018267,2021-12-13 02:35:09,55.21376,14.243815,8.5,157.6,Cargo,2
232018267,2021-12-13 02:35:19,55.213605,14.2439,8.6,159.9,Cargo,2
232018267,2021-12-13 02:35:19,55.213525,14.243937,8.6,161.7,Cargo,2
232018267,2021-12-13 02:35:19,55.2134,14.243983,8.7,163.4,Cargo,2
232018267,2021-12-13 02:35:21,55.213238,14.24404,8.8,165.0,Cargo,2
232018267,2021-12-13 02:35:26,55.213073,14.24409,8.9,167.6,Cargo,2
232018267,2021-12-13 02:35:29,55.212948,14.244123,8.9,168.2,Cargo,2
232018267,2021-12-13 02:35:33,55.212783,14.244157,9.0,170.9,Cargo,2
232018267,2021-12-13 02:35:35,55.2127,14.244168,9.0,172.1,Cargo,2
232018267,2021-12-13 02:35:39,55.212532,14.244188,9.1,174.2,Cargo,2
232018267,2021-12-13 02:35:41,55.212448,14.244197,9.1,175.3,Cargo,2
232018267,2021-12-13 02:35:46,55.212233,14.244198,9.2,177.8,Cargo,2
232018267,2021-12-13 02:35:49,55.212102,14.24419,9.3,179.4,Cargo,2
232018267,2021-12-13 02:35:52,55.211967,14.244177,9.3,180.8,Cargo,2
232018267,2021-12-13 02:35:55,55.211833,14.244157,9.4,182.5,Cargo,2
232018267,2021-12-13 02:35:58,55.211702,14.244132,9.4,184.1,Cargo,2
232018267,2021-12-13 02:36:01,55.21157,14.244103,9.5,185.7,Cargo,2
232018267,2021-12-13 02:36:06,55.211347,14.244042,9.6,188.2,Cargo,2
232018267,2021-12-13 02:36:09,55.211215,14.243997,9.6,189.7,Cargo,2
232018267,2021-12-13 02:36:13,55.211037,14.24392,9.7,191.7,Cargo,2
232018267,2021-12-13 02:36:15,55.210945,14.24388,9.7,192.2,Cargo,2
232018267,2021-12-13 02:36:19,55.210772,14.243788,9.7,194.3,Cargo,2
232018267,2021-12-13 02:36:22,55.210645,14.243717,9.8,195.9,Cargo,2
232018267,2021-12-13 02:36:24,55.210562,14.243662,9.8,197.4,Cargo,2
232018267,2021-12-13 02:36:29,55.21035,14.243515,9.9,199.3,Cargo,2
232018267,2021-12-13 02:36:31,55.210265,14.243448,9.9,200.9,Cargo,2
232018267,2021-12-13 02:36:36,55.210055,14.243273,10.0,202.9,Cargo,2
232018267,2021-12-13 02:36:39,55.209932,14.243162,10.0,204.9,Cargo,2
232018267,2021-12-13 02:36:43,55.209767,14.243005,10.0,206.4,Cargo,2
232018267,2021-12-13 02:36:46,55.209648,14.242878,10.1,208.5,Cargo,2
232018267,2021-12-13 02:36:49,55.209528,14.242747,10.1,210.0,Cargo,2
232018267,2021-12-13 02:36:51,55.209447,14.24266,10.1,211.0,Cargo,2
232018267,2021-12-13 02:36:56,55.209292,14.242468,10.2,212.8,Cargo,2
232018267,2021-12-13 02:36:58,55.209177,14.242322,10.2,214.5,Cargo,2
232018267,2021-12-13 02:37:02,55.209028,14.242115,10.3,216.3,Cargo,2
232018267,2021-12-13 02:37:05,55.208918,14.241958,10.3,217.0,Cargo,2
232018267,2021-12-13 02:37:09,55.208775,14.241745,10.3,218.9,Cargo,2
232018267,2021-12-13 02:37:13,55.208635,14.24152,10.4,220.6,Cargo,2
232018267,2021-12-13 02:37:14,55.208602,14.241462,10.4,221.8,Cargo,2
232018267,2021-12-13 02:37:19,55.208433,14.241157,10.4,224.3,Cargo,2
